"","ref_musee","telephone1","sitweb","region","departement","osm_id","name","number","street","postal_code","city","country","country_code","status","lat","lon","payant.2018","gratuit.2018","total.2018","payant.2017","gratuit.2017","total.2017","payant.2016","gratuit.2016","total.2016","payant.2015","gratuit.2015","total.2015","payant.2014","gratuit.2014","total.2014","payant.2013","gratuit.2013","total.2013"
"353","4417701","0240809013","www.musee-vignoble-nantais.eu","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE",79384224,"Musée du Vignoble Nantais",NA,"Rue Pierre Abélard","44330","Le Pallet","France","fr","open",47.1344821,-1.33003193778379,3263,5544,8807,3022,6403,9425,3432,4995,8427,3492,5691,9183,3468,2592,6060,4410,4628,9038
"354","2903901","0298971020","www.musee-peche.fr","BRETAGNE","FINISTERE",3986935,"Musée de la Pêche",NA,"Rue Militaire","29900","Concarneau","France","fr","open",47.87218475,-3.91601304150886,21695,16345,38040,21274,17543,38817,18654,16301,34955,21899,19762,41661,20256,14897,35153,20283,14570,34853
"355","4205901","0477942329","www.museeduchapeau.com","AUVERGNE-RHÔNE-ALPES","LOIRE",6050847032,"Atelier - Musée du Chapeau","31","Rue Martouret","42140","Chazelles-sur-Lyon","France","fr","open",45.6386575,4.395141,15716,5611,21327,16992,5878,22870,15683,6700,22383,19619,5030,24649,18860,6996,25856,16051,10219,26270
"356","0236102","0323613536","www.familistere.com","HAUTS-DE-France","AISNE",1418418104,"Familistère de Guise",NA,"Cité Familistère","02120","Guise","France","fr","open",49.9045566,3.6252747,62312,3584,65896,60128,12239,72367,56799,8491,65290,54888,8763,63651,54299,8494,62793,38796,14791,53587
"357","6748210","0390240485","www.musees.strasbourg.eu","GRAND EST","BAS-RHIN",459628388,"Musée Zoologique de Strasbourg",NA,"Boulevard de la Victoire","67085","Strasbourg","France","fr","open",48.5827722,7.7647316,8184,33765,41949,7785,33133,40918,9571,30927,40498,7345,28262,35607,3705,19376,23081,32706,0,32706
"358","7857501","0130856960","www.coubertin.fr","ÎLE-DE-France","YVELINES",951328,"Collections de la Fondation de Coubertin",NA,NA,"78470","Saint-Rémy-lès-Chevreuse","France","fr","open",48.7054888,2.071109,1258,453,1711,682,312,994,59,0,59,1160,572,1732,1140,509,1649,1066,504,1570
"359","7511601","0156525345","http://www.guimet.fr/fr/musee-dennery/histoire-du-musee-dennery","ÎLE-DE-France","PARIS",80848762,"Musée d'Ennery",NA,"Avenue Foch","75116","Paris","France","fr","open",48.8714924,2.28143483729216,0,721,721,0,758,758,0,777,777,0,1111,1111,0,1077,1077,0,2040,2040
"360","7510402","0144781233","www.centrepompidou.fr","ÎLE-DE-France","PARIS",5918699678,"Musée National d'Art Moderne (Centre National d'Art et de Culture Georges Pompidou)",NA,"Rue Joliot-Curie","91190","Le Moulon","France","fr","open",48.7094092,2.1666145,2620481,1070337,3690818,2484190,1014669,3498859,2461390,967298,3428688,2233094,887209,3120303,2517861,1002502,3520363,2745810,1086601,3832411
"361","7635104","0235413728","www.museum-lehavre.fr ou site de la ville","NORMANDIE","SEINE-MARITIME",630176315,"Muséum d'Histoire Naturelle",NA,"Place du Vieux Marché","76600","Le Havre","France","fr","open",49.4877689,0.109078564111387,48635,0,48635,25300,23000,48300,2675,40000,42675,0,23206,23206,0,41533,41533,0,41945,41945
"362","3155506","0562271150","htt://toulousainsdetoulouse.fr","OCCITANIE","HAUTE-GARONNE",247081244,"Musée du Vieux Toulouse",NA,"Rue du May","31000","Toulouse","France","fr","open",43.6023148,1.4431296,6068,1004,7072,6573,978,7551,6130,1317,7447,6296,1299,7595,5959,1072,7031,6346,935,7281
"363","8408701","0490511760","www.theatre-antique.com","PROVENCE-ALPES-CÔTE D'AZUR","VAUCLUSE",219528069,"Musée Municipal",NA,"Rue Madeleine Roch","84100","Orange","France","fr","open",44.1361394,4.80773209836479,50679,998,51677,56334,0,56334,49159,0,49159,56584,0,56584,57305,0,57305,58941,0,58941
"364","5110801","0326693853","www.chalonsenchampagne.fr/culture/musees","GRAND EST","MARNE",323588585,"Musée Municipal",NA,"Place Godart","51000","Châlons-en-Champagne","France","fr","open",48.9564601,4.3638072,2124,9705,11829,1361,9810,11171,1872,9436,11308,1231,9661,10892,1551,11012,12563,1295,16800,18095
"365","6047103","0344440359","www.ville-noyon.fr/Le-musee-Jean-Calvin.html","HAUTS-DE-France","OISE",476735511,"Musée Jean Calvin",NA,"Rue du Porcelet","60400","Noyon","France","fr","open",49.5817505,2.9984424,2014,1006,3020,2778,782,3560,1929,647,2576,2029,892,2921,2215,791,3006,2156,963,3119
"366","4719501","0553652111","Site des musées aquitains ou www.nerac.fr","NOUVELLE-AQUITAINE","LOT ET GARONNE",175744724,"Musée du Château Henri IV","3","Rue Sederie","47600","Nérac","France","fr","open",44.1360265,0.341809847508077,8851,4268,13119,13768,3177,16945,8409,6817,15226,14102,9112,23214,15201,7518,22719,17469,8353,25822
"367","4900701","0241053800","www.angers.fr/mba","PAYS DE LA LOIRE","MAINE-ET-LOIRE",126965407,"Musée des Beaux-Arts","14","Rue du Musée","49100","Angers","France","fr","open",47.4689171,-0.55450213088067,30625,95971,126596,17743,54694,72437,20444,63236,83680,17692,63112,80804,20525,60396,80921,18977,49644,68621
"368","4929201","0241784275","www.musee-vigne-vin-anjou.fr","PAYS DE LA LOIRE","MAINE-ET-LOIRE",2427017251,"Musée de la Vigne et du Vin d'Anjou",NA,"Rue de la Coudraye","49750","Angers","France","fr","open",47.2999784,-0.6335965,3230,877,4107,3627,795,4422,4218,1205,5423,5223,893,6116,5337,1779,7116,6250,1466,7716
"369","5904301","0328491270","Site de la ville","HAUTS-DE-France","NORD",81168271,"Musée Benoît de Puydt",NA,"Rue des Viviers","59270","Bailleul","France","fr","open",50.7407272,2.73450331275047,2169,2801,4970,1475,3199,4674,1675,2736,4411,2184,2646,4830,4082,557,4639,2375,2196,4571
"370","5935003","0328553080","http://mhn.lille.fr","HAUTS-DE-France","NORD",41065833,"Musée d'Histoire Naturelle et de Géologie","19","Rue de Bruxelles","59000","Lille","France","fr","open",50.6266587,3.06701952992126,46156,73915,120071,44301,48357,92658,85663,0,85663,109378,0,109378,89675,0,89675,67520,0,67520
"371","3306306","0556101400","Site de la ville -  www.mairie-bordeaux.fr","NOUVELLE-AQUITAINE","GIRONDE",79981701,"Musée des Arts Décoratifs et du Design","33","Rue Bouffard","33000","Bordeaux","France","fr","open",44.8388752,-0.580228639189566,16371,40528,56899,22651,49401,72052,15856,32407,48263,16027,27052,43079,11004,35036,46040,8373,34716,43089
"372","0608816","0492293700","www.arts-asiatiques.com","PROVENCE-ALPES-CÔTE D'AZUR","ALPES-MARITIMES",140260291,"Musée Départemental des Arts Asiatiques","33","Avenue des Baumettes","06000","Nice","France","fr","open",43.694615,7.24887277049937,3186,47035,50221,7356,46332,53688,3820,40336,44156,986,45948,46934,0,60382,60382,0,72475,72475
"373","7428102","0450706949","Site de la ville","AUVERGNE-RHÔNE-ALPES","HAUTE-SAVOIE",5537445278,"Musée du Chablais","2","Rue Michaud","74200","Thonon-les-Bains","France","fr","open",46.3735929,6.4782107,1179,1656,2835,1973,1448,3421,2045,2851,4896,2153,3550,5703,4839,0,4839,1223,1913,3136
"374","5955501","0359731616","www.musverre.lenord.fr","HAUTS-DE-France","NORD",484521029,"MusVerre",NA,"Rue du Général de Gaulle","59216","Sars-Poteries","France","fr","open",50.1664701,4.03128538363987,15724,17935,33659,26402,20233,46635,3260,43743,47003,3406,2645,6051,8962,6808,15770,9437,9271,18708
"375","4008801","0558741291","http://www.dax.fr/musee-de-borda - Site des musées aquitains","NOUVELLE-AQUITAINE","LANDES",5223344896,"Musée de Borda","11 bis","Rue des Carmes","40100","Dax","France","fr","open",43.7105638,-1.0538641,3210,8813,12023,3035,8277,11312,3473,7693,11166,2811,7886,10697,1989,6143,8132,2553,6614,9167
"376","1734701","0546250972","www.angely.net","NOUVELLE-AQUITAINE","CHARENTE-MARITIME",89447700,"Musée Municipal des Cordeliers","9","Rue Régnaud","17400","Saint-Jean-d'Angély","France","fr","open",45.94263465,-0.524208508591049,319,7802,8121,418,7298,7716,962,7649,8611,999,7542,8541,576,6432,7008,807,4482,5289
"377","9529501","0134674507","www.valdoise.fr/content/content15651.html","ÎLE-DE-France","VAL D'OISE",464777467,"Musée Archéologique du Val d'Oise",NA,"Place du Château","95450","Guiry-en-Vexin","France","fr","open",49.1089657,1.8496944,0,20612,20612,0,15231,15231,4073,11643,15716,2756,10010,12766,2504,10205,12709,0,10901,10901
"378","2705601","0232466323","www.ville-bernay27.fr/le_musee_des_beaux_arts.html","NORMANDIE","EURE",1848184518,"Musée Municipal",NA,"Place de la République","27300","Bernay","France","fr","open",49.0891535,0.5986718,1059,6526,7585,1412,6758,8170,2578,9098,11676,1179,7090,8269,1227,9288,10515,2448,13103,15551
"379","2432202","0553534736","www.museemilitaire-perigord.fr","NOUVELLE-AQUITAINE","DORDOGNE",75346425,"Musée Militaire - Souvenir du Périgord",NA,"Rue 26e Régiment d'Infanterie","24000","Périgueux","France","fr","open",45.1794786,0.713209632058521,2218,1000,3218,2086,783,2869,1858,984,2842,2064,637,2701,1860,1368,3228,1774,1124,2898
"380","5806201","0386606762","www.cg58.fr","BOURGOGNE-FRANCHE-COMTE","NIÈVRE",3618004518,"Musée du Septennat",NA,"Place du Château","58120","Château-Chinon (Ville)","France","fr","open",47.0672537,3.9351818,6963,1633,8596,7109,1758,8867,6967,2339,9306,7762,1778,9540,8538,2282,10820,9344,3469,12813
"381","2100801","0380969623","www.alesia.com","BOURGOGNE-FRANCHE-COMTE","CÔTE D’OR",1614573,"Musée Alésia - Centre d'Interprétation","1","D 103T","21150","Alise-Sainte-Reine","France","fr","open",47.5357138,4.46920646463415,13713,56209,69922,50994,13829,64823,60993,11958,72951,72306,16058,88364,69949,19318,89267,86154,15231,101385
"382","5226901","0325868640","http://www.musees-langres.fr/maison-des-lumieres-denis-diderot/","GRAND EST","HAUTE-MARNE",63714311,"Maison des Lumières Denis Diderot","1","Place de Verdun","52200","Langres","France","fr","open",47.86621305,5.33160750271484,4418,6457,10875,5000,6600,11600,4175,6578,10753,4857,4792,9649,8065,5821,13886,2558,3536,6094
"383","6754401","0388059663","www.ville-wissembourg.eu ou www.musee-wissembourg.webmuseo.com","GRAND EST","BAS-RHIN",167263621,"Musée Westercamp",NA,"Rue du Musée","67160","Wissembourg","France","fr","open",49.0389525,7.94487220588235,0,461,461,0,398,398,0,669,669,0,4472,4472,0,6492,6492,0,5576,5576
"384","4630901","0565370707","www.musee-automate.fr","OCCITANIE","LOT",1074571594,"Musée de l'Automate",NA,"Place de l'Abbaye","46200","Souillac","France","fr","open",44.8936695,1.4768774,10780,2021,12801,12929,960,13889,12335,3126,15461,15363,3143,18506,16729,3168,19897,15952,3151,19103
"385","8313703","0494368101","Site de la ville","PROVENCE-ALPES-CÔTE D'AZUR","VAR",2196651226,"Musée d'Art de Toulon - M.A.T.","113","Boulevard Général Leclerc","83000","Toulon","France","fr","open",43.1263031,5.9272107,0,16901,16901,0,49657,49657,0,31411,31411,0,28696,28696,0,26803,26803,0,23825,23825
"386","5244801","0325073150","Site de la mairie","GRAND EST","HAUTE-MARNE",65662699,"Musée Municipal",NA,"Allée Jean-François Lescuyer","52100","Saint-Dizier","France","fr","open",48.63793305,4.94811769807335,0,4527,4527,0,3437,3437,0,5298,5298,0,5383,5383,0,6710,6710,0,6210,6210
"387","4126901","0254772613","www.vendome.eu/intro/1p1e-421-musee-vendome.html-vendome.html ou www.musees.regioncentre.fr","CENTRE-VAL DE LOIRE","LOIR ET CHER",541957843,"Musée de Vendôme",NA,"Allée de Yorktown","41100","Vendôme","France","fr","open",47.7907832,1.0689238,0,13142,13142,0,14774,14774,0,14943,14943,0,16940,16940,0,15357,15357,483,11539,12022
"388","0912201","0534098383","www.sesta.fr ou www.ariege.com/chateaufoix/index.html","OCCITANIE","ARIEGE",3241536133,"Musée Départemental de l'Ariège",NA,"Rue du Rocher","09000","Foix","France","fr","open",42.9657002,1.6047597,82654,8301,90955,88812,8286,97098,81231,7110,88341,76476,7295,83771,80152,7638,87790,77938,7383,85321
"389","1209602","0565441063","www.museeduscaphandre.com - musees.aveyron.fr","OCCITANIE","AVEYRON",152865476,"Musée Joseph Vaylet",NA,"Rue Droite","12500","Espalion","France","fr","open",44.521226,2.76232835136816,2065,3274,5339,3149,2500,5649,2452,2850,5302,2183,2889,5072,2287,2215,4502,2462,1560,4022
"390","1300105","0442210653","www.atelier-cezanne.com","PROVENCE-ALPES-CÔTE D'AZUR","BOUCHES DU RHONE",88614075,"Musée- Atelier de Paul Cézanne",NA,"Rue des Bremondis","13626","Aix-en-Provence","France","fr","open",43.53075485,5.44723930755179,72881,6239,79120,59851,8162,68013,54925,7754,62679,60651,8304,68955,58721,8774,67495,58503,7569,66072
"391","0134301","0385363122","www.musees.ain.fr","AUVERGNE-RHÔNE-ALPES","AIN",148365323,"Musée de la Bresse - Domaine des Planons",NA,"Chemin des Seiglières","01380","Saint-Cyr-sur-Menthon","France","fr","open",46.28177465,4.98246243180243,10693,7504,18197,9852,7173,17025,10274,5985,16259,12331,9331,21662,12866,9377,22243,13191,7639,20830
"392","3901302","0384664045","http://www.juramusees.com/musee-vigne-vin/musee-vigne-vin.htm","BOURGOGNE-FRANCHE-COMTE","JURA",2637893946,"Musée de la Vigne et du Vin",NA,"Passage Saint-Vernier","39600","Arbois","France","fr","open",46.9035466,5.7751443,3953,2881,6834,3506,2012,5518,3596,1607,5203,2611,1748,4359,3374,2033,5407,3795,2576,6371
"393","4221804","0477438323","www.musee-mine.saint-etienne.fr OU site de la ville : www.saint-etienne.fr","AUVERGNE-RHÔNE-ALPES","LOIRE",49047701,"Musée de la Mine / Site Couriot","3","Boulevard Maréchal Franchet d'Espèrey","69400","Saint-Étienne","France","fr","open",45.4382508,4.37613171303228,30551,23101,53652,33155,42865,76020,29629,43521,73150,28347,38185,66532,28630,30486,59116,28471,27520,55991
"394","2B03301","0495310912","http://musee.bastia.corsica/fr/le-musee/le-palais-des-gouverneurs-1777.html","CORSE","HAUTE-CORSE",590087366,"Musée d'Histoire de Bastia",NA,NA,"20290","Lucciana","France","fr","open",42.54204815,9.49692095151915,17483,14651,32134,18303,16120,34423,12499,12235,24734,10289,10460,20749,12150,7138,19288,15462,5978,21440
"395","7635105","0235190985","Site de la ville - www.ville-lehavre.fr","NORMANDIE","SEINE-MARITIME",10067814,"La Maison de l'Armateur","3","Quai de l'Île","76600","Le Havre","France","fr","open",49.4869259,0.112771549924735,6107,6782,12889,10407,10814,21221,6112,7860,13972,6299,9908,16207,7152,9003,16155,4857,8163,13020
"396","6066401","0364588000","www.m-a-o.org","HAUTS-DE-France","OISE",6634451503,"Musée Archéologique de l'Oise",NA,"Grande Rue de Vendeuil","60120","Vendeuil-Caply","France","fr","open",49.6101842,2.2973429,8140,1500,9640,4169,2578,6747,2403,3015,5418,2618,3650,6268,4391,2462,6853,3134,3795,6929
"397","5312201","0243581320","www.museedejublains.fr","PAYS DE LA LOIRE","MAYENNE",8292313,"Musée Archéologique Départemental de Jublains",NA,"Rue de la Libération","53160","Jublains","France","fr","open",48.2545411,-0.497584374211756,11267,10177,21444,18918,10564,29482,16765,11752,28517,14966,12241,27207,18258,11284,29542,14788,12703,27491
"398","2105402","0380249870","www.musees-bourgogne.org ou www.beaune.fr","BOURGOGNE-FRANCHE-COMTE","CÔTE D’OR",371712800,"Musée des Beaux-Arts",NA,"Rempart Madeleine","21200","Beaune","France","fr","open",47.0214963,4.8398035,919,4310,5229,3699,2489,6188,2972,2095,5067,4664,2400,7064,5567,2319,7886,5834,2306,8140
"399","5439501","0383401486","www.ecole-de-nancy.com","GRAND EST","MEURTHE ET MOSELLE",49791497,"Musée de l'Ecole de Nancy",NA,"Rue du Sergent Blandan","54100","Nancy","France","fr","open",48.680552,6.16607581903806,24843,14384,39227,27916,14668,42584,25122,15243,40365,25840,14812,40652,24359,30862,55221,24411,19700,44111
"400","1738501","0546750516","www.musee-ile-oleron.fr","NOUVELLE-AQUITAINE","CHARENTE-MARITIME",1846520665,"Musée de l'Ile d'Oléron",NA,"Rue Aliénor d'Aquitaine","17310","Saint-Pierre-d'Oléron","France","fr","open",45.9428107,-1.3066515,8118,3441,11559,9830,3279,13109,8892,3413,12305,10554,3414,13968,9518,2666,12184,9330,3462,12792
"401","4019201","0558750045","www.mont-de-marsan.org/decouvrir/decouv_muse.html ou Site des musées aquitains","NOUVELLE-AQUITAINE","LANDES",580649793,"Musée Despiau-Wlérick","6","Place Marguerite de Navarre","40000","Mont-de-Marsan","France","fr","open",43.8925268,-0.4993529,0,19597,19597,0,10972,10972,0,35443,35443,0,12377,12377,0,10722,10722,0,27557,27557
"402","3306304","0556015100","www.musee-aquitaine-bordeaux.fr","NOUVELLE-AQUITAINE","GIRONDE",80024893,"Musée d'Aquitaine",NA,"Musée d'Aquitaine","33000","Bordeaux","France","fr","open",44.8356189,-0.574690610123272,50036,101573,151609,47796,95653,143449,46208,140891,187099,43245,95982,139227,31540,122816,154356,16796,130263,147059
"403","2158401","0380641951","Site des musées de Bourgogne ou www.saulieu.fr","BOURGOGNE-FRANCHE-COMTE","CÔTE D’OR",1870447615,"Musée Municipal François Pompon",NA,"Place Docteur Roclore","21210","Saulieu","France","fr","open",47.2796264,4.2298054,3308,6420,9728,3633,6748,10381,3147,6109,9256,2903,5649,8552,2788,5523,8311,2868,5544,8412
"404","8816001","0329822033","Site du conseil général - www.vosges.fr","GRAND EST","VOSGES",100809875,"Musée Départemental d'Art Ancien et Contemporain","1","Place Lagarde","88000","Épinal","France","fr","open",48.1727635,6.4463261856928,3297,14838,18135,2776,12477,15253,3056,10728,13784,2588,15194,17782,2909,11017,13926,2376,10749,13125
"405","6005701","0344104050","http://mudo.oise.fr/","HAUTS-DE-France","OISE",556458814,"MUDO - Musée de l'Oise",NA,"Rue Saint-Pierre","60000","Beauvais","France","fr","open",49.4329907,2.07960362411342,0,48609,48609,0,54858,54858,0,57977,57977,0,69745,69745,0,30686,30686,0,19913,19913
"406","9207201","0146292200","www.sevresciteceramique.fr","ÎLE-DE-France","HAUTS DE SEINE",7325289618,"Cité de la céramique - Sèvres & Limoges",NA,"Rue de la Cité","79000","Niort","France","fr","open",46.312254,-0.4461027,38873,27520,66393,29627,21928,51555,40409,24464,64873,35402,31923,67325,57047,31727,88774,23858,22331,46189
"407","1903101","0555181770","www.musee-labenche.com ou www.brive.net","NOUVELLE-AQUITAINE","CORREZE",975799385,"Musée Labenche d'Art et d'Histoire","4","Rue Champanatier","19100","Brive-la-Gaillarde","France","fr","open",45.1563488,1.5277125,1493,23348,24841,1655,32820,34475,1692,43247,44939,1699,46823,48522,2078,36701,38779,1545,35599,37144
"408","2300801","0555830830","www.cite-tapisserie.fr","NOUVELLE-AQUITAINE","CREUSE",225393416,"Musée Départemental de la Tapisserie",NA,"Rue Vieille","23200","Aubusson","France","fr","open",45.9572515,2.17078170588235,30000,10000,40000,32527,12030,44557,28582,10247,38829,16161,3407,19568,13038,4368,17406,14247,4967,19214
"409","0731601","0475608886","www.rhonecrussol.fr","AUVERGNE-RHÔNE-ALPES","ARDECHE",68332777,"Musée et Site Archéologiques",NA,"Rue des Ruines","07130","Soyons","France","fr","open",44.8879269,4.85077629560044,12670,2040,14710,11807,1803,13610,10591,1726,12317,10488,1691,12179,12400,1782,14182,11822,1784,13606
"410","7654004","0235985510","http://museedesantiquites.fr","NORMANDIE","SEINE-MARITIME",64180958,"Musée des Antiquités de la Seine-Maritime","198","Rue Beauvoisine","76000","Rouen","France","fr","open",49.4469796,1.09947132578471,3151,32716,35867,5144,22814,27958,157,27607,27764,2362,26398,28760,1716,28460,30176,1868,24511,26379
"411","3930002","0384476430","Site des musées de la région","BOURGOGNE-FRANCHE-COMTE","JURA",631011962,"Musée des Beaux-Arts",NA,"Place Philibert de Chalon","39000","Lons-le-Saunier","France","fr","open",46.6760636,5.5535325,1019,3348,4367,1110,7230,8340,1233,9243,10476,1064,4150,5214,897,2542,3439,790,2902,3692
"412","6912304","0437236534","www.imprimerie-lyon.fr","AUVERGNE-RHÔNE-ALPES","RHÔNE",62271798,"Musée de l'Imprimerie et de la Communication Graphique",NA,"Rue de la Poulaillerie","69002","Lyon","France","fr","open",45.76427995,4.8347027871875,23530,20865,44395,20305,11924,32229,16384,10094,26478,26421,0,26421,13942,8309,22251,17453,13817,31270
"413","3523801","0223406670","www.musee-bretagne.fr","BRETAGNE","ILE ET VILAINE",7422696,"Musée de Bretagne",NA,"Boulevard Magenta","35000|35700|35200","Rennes","France","fr","open",48.10513205,-1.6741388704016,19088,48247,67335,22416,53564,75980,15364,46388,61752,20258,45972,66230,18428,42992,61420,14381,36150,50531
"414","6718002","0388733041","http://www.ville-haguenau.fr/musee-alsacien","GRAND EST","BAS-RHIN",606195509,"Musée Alsacien",NA,"Place Joseph Thierry","67500","Haguenau","France","fr","open",48.8147979,7.7893977,948,231,1179,723,896,1619,828,1260,2088,1147,1654,2801,1136,2920,4056,1908,2654,4562
"415","6282601","0321056262","www.letouquet-musee.com/","HAUTS-DE-France","PAS-DE-CALAIS",156284015,"Musée du Touquet Paris-Plage",NA,"Avenue du Château","62520","Le Touquet-Paris-Plage","France","fr","open",50.515136,1.60820986956521,7012,8485,15497,6499,7805,14304,8066,6695,14761,11588,7083,18671,10674,5847,16521,3336,3490,6826
"416","3018904","0466767370","www.nimes.fr/index.php?id=283","OCCITANIE","GARD",39707615,"Musée du Vieux Nîmes",NA,"Place Abbé Pierre",NA,"Nîmes","France","fr","open",43.8379184,4.36040659845317,7527,4185,11712,1200,12680,13880,4463,10981,15444,570,16513,17083,1698,16035,17733,2103,17501,19604
"417","3035101","0490274966","Site du conseil général","OCCITANIE","GARD",908930249,"Musée Pierre de Luxembourg",NA,"Rue de la République","30400","Villeneuve-lès-Avignon","France","fr","open",43.9637314,4.7968264,2931,3231,6162,2838,2811,5649,2306,3269,5575,2676,3251,5927,3011,3120,6131,2699,2523,5222
"418","8101201","0563339030","http://musee-cayla.tarn.fr/","OCCITANIE","TARN",3134866346,"Musée Eugénie et Maurice Guérin",NA,"Sentier Littéraire","81140","Andillac","France","fr","open",44.0098937,1.8996887,1701,2775,4476,1433,2064,3497,1696,2544,4240,1079,2045,3124,1852,2485,4337,1460,2405,3865
"419","1300107","0488718181","www.museum-aix-en-provence.org","PROVENCE-ALPES-CÔTE D'AZUR","BOUCHES DU RHONE",86887992,"Muséum d'Histoire Naturelle","166","Avenue Jean Monnet","13090","Aix-en-Provence","France","fr","open",43.5333952,5.42369488957378,2107,15830,17937,3140,9957,13097,3779,15554,19333,1170,11969,13139,2047,23470,25517,9203,32138,41341
"420","6343001","0473805886","www.ville-thiers.fr/Musee-de-la-Coutellerie","AUVERGNE-RHÔNE-ALPES","PUY DE DÔME",161471210,"Musée Municipal de la Coutellerie",NA,"Rue de la Coutellerie","63300","Thiers","France","fr","open",45.852432,3.54815385,17247,3848,21095,18343,3790,22133,19019,3896,22915,19344,4169,23513,21026,3486,24512,19964,4243,24207
"421","4101801","0254903333","www.chateaudeblois.fr","CENTRE-VAL DE LOIRE","LOIR ET CHER",7170311044,"Château Musées de Blois",NA,"Petits Degrés du Château","41000","Blois","France","fr","open",47.5857788,1.3313739,282710,49674,332384,226326,36844,263170,220317,32326,252643,234906,36822,271728,234669,34834,269503,233630,36932,270562
"422","9403401","0141243224","www.ecomusee-valdebievre.fr","ÎLE-DE-France","VAL DE MARNE",7676712,"Ecomusée du Val de Bièvre",NA,NA,"41120","Monthou-sur-Bièvre","France","fr","open",47.4364694,1.3750271,0,4171,4171,0,8572,8572,0,9229,9229,0,8894,8894,0,10120,10120,0,10732,10732
"423","0600401","0492905420","www.antibes-juanlespins.com","PROVENCE-ALPES-CÔTE D'AZUR","ALPES-MARITIMES",68051130,"Musée Picasso",NA,"Place Mariejol","06600","Antibes","France","fr","open",43.58070895,7.12825961788498,71844,42985,114829,84208,38980,123188,80818,39859,120677,97365,43719,141084,113493,44483,157976,85728,43366,129094
"424","1302801","0442714099","www.museeciotaden.org","PROVENCE-ALPES-CÔTE D'AZUR","BOUCHES DU RHONE",76026764,"Musée Ciotaden",NA,"Place Baragnon","13260","Cassis","France","fr","open",43.21439515,5.53995066521599,1621,1864,3485,2252,3611,5863,2775,3234,6009,2063,4092,6155,1684,3438,5122,2980,3106,6086
"425","8413801","0490355875","www.vaucluse.fr/culture-patrimoine/les-musees-departementaux/le-musee-du-cartonnage-et-de-limprimerie/","PROVENCE-ALPES-CÔTE D'AZUR","VAUCLUSE",1936611150,"Musée Départemental du Cartonnage et de l'Imprimerie",NA,"Avenue Maréchal Foch","84600","Valréas","France","fr","open",44.382611,4.987426,2367,1822,4189,2857,1796,4653,3656,940,4596,3982,1497,5479,2604,1696,4300,2275,1753,4028
"426","2209301","0296311999","www.musee-meheut.fr","BRETAGNE","COTES D'ARMOR",123094895,"Musée Mathurin Meheut",NA,"Rue du Docteur Calmette","22400","Saint-Brieuc","France","fr","open",48.469658,-2.51542680594679,6417,917,7334,6290,1020,7310,6119,1072,7191,7731,1430,9161,7613,1256,8869,4232,1008,5240
"427","8902501","0386340319","www.museeavallonnais.fr- site des musées de Bourgogne - site ville","BOURGOGNE-FRANCHE-COMTE","YONNE",3050054378,"Musée de l'Avallonnais Jean Després","5","Rue du Collège","89200","Avallon","France","fr","open",47.4869881,3.9065509,3046,1028,4074,655,3876,4531,965,2766,3731,730,2864,3594,978,3083,4061,1144,3045,4189
"428","2142501","0380925042","http://www.montbard.com/ ou Site des musées de Bourgogne","BOURGOGNE-FRANCHE-COMTE","CÔTE D’OR",702303764,"Musée Buffon",NA,"Rue du Parc Buffon","21500","Montbard","France","fr","open",47.6255801,4.3367165,461,8942,9403,3704,5146,8850,0,7688,7688,0,8569,8569,0,11256,11256,0,9623,9623
"429","6912302","0478384200","www.mtmad.fr","AUVERGNE-RHÔNE-ALPES","RHÔNE",440270631,"Musée des Arts Décoratifs",NA,"Autoroute du Soleil","69002","Lyon","France","fr","open",45.7326778,4.81816069263867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","3216001","0562073001","site du département : www.gers-gascogne.com","OCCITANIE","GERS",43270337,"Musée Campanaire",NA,"Place de l'Hôtel de Ville","32600","L'Isle-Jourdain","France","fr","open",43.6130002,1.08213319839728,8034,0,8034,9762,0,9762,4919,0,4919,3371,1260,4631,11378,0,11378,6420,0,6420
"431","3033401","0466224023","http://uzesmusee.blogspot.com ou http://www.uzes-tourisme.com/sitefr/musees/borias.htm","OCCITANIE","GARD",2910313011,"Musée Municipal Georges Borias",NA,"Promendade Racine","30700","Uzès","France","fr","open",44.0124548,4.422769,1394,1996,3390,1408,1373,2781,1374,972,2346,1506,1151,2657,1437,1267,2704,1831,1356,3187
"432","7012201","0384678200","http://musees.cg70.fr","BOURGOGNE-FRANCHE-COMTE","HAUTE-SAONE",87526037,"Musée Départemental Albert-et-Félicie Demard - ATP",NA,"Place de la Mairie","70600","Champlitte","France","fr","open",47.61684495,5.51422824864682,4962,7205,12167,4830,5712,10542,3737,7526,11263,7300,3380,10680,6280,4889,11169,6627,5308,11935
"433","6938701","0472739900","www.chrd.lyon.fr","AUVERGNE-RHÔNE-ALPES","RHÔNE",26131828,"Centre d'Histoire de la Résistance et de la Déportation",NA,"Rue Étienne Rognon","69007","Lyon","France","fr","open",45.7464306,4.8359519,21080,39843,60923,20999,43431,64430,25889,34046,59935,17870,35209,53079,42825,39992,82817,22034,42084,64118
